tconst	averageRating	numVotes
tt12402298	7.0	22
tt12403118	7.8	109
tt1240438	5.6	9
tt12404708	6.9	102
tt1240548	8.5	70
tt12405758	4.6	8
tt12409054	2.3	7
tt1240931	5.8	9
tt1240948	4.8	14
tt1240992	2.9	15
tt12410840	8.1	13
tt12411074	8.0	75055
tt12411372	7.3	45
tt12411740	6.8	6
tt12413138	7.7	20
tt12414062	6.0	82
tt12415570	7.8	24
tt12415644	7.4	710
tt12416372	7.3	12
tt12417028	7.1	33
tt12417278	5.4	17
tt12418132	7.6	2687
tt12418202	7.9	21
tt12418270	4.4	37
tt12420912	3.3	17
tt12421484	9.3	12
tt12421690	6.9	18
tt12422064	6.2	91
tt12422368	8.7	15
tt1242424	6.5	132
tt1242430	8.9	14
tt1242432	6.2	97762
tt1242460	7.4	173906
tt1242482	8.9	199
tt1242488	8.6	18
tt1242521	6.9	2936
tt1242531	5.5	41
tt1242599	6.3	8178
tt12426440	9.4	73
tt12426784	7.1	170
tt12427840	3.9	1222
tt1242789	6.5	96
tt1242835	7.0	325
tt1242843	4.1	267
tt12428500	5.2	108
tt1242864	9.4	25
tt12429872	3.3	62
tt12432272	7.3	30
tt12433266	6.6	12
tt12433630	7.1	107
tt1243375	6.1	1470
tt12434024	6.5	59
tt12434246	8.2	35
tt12434276	9.2	5
tt12434510	6.5	11
tt1243622	7.5	19
tt12437986	6.0	314
tt12438824	7.6	13
tt1243938	9.2	9
tt1243955	5.0	4081
tt1243984	8.6	11
tt12440964	3.4	652
tt1244170	8.5	54
tt12441916	5.2	6
tt12443726	4.7	395
tt12443990	9.3	65
tt12445058	2.9	10
tt1244510	7.9	43
tt12445526	8.5	7
tt12445682	8.7	132
tt12446134	7.0	7
tt1244616	4.8	8
tt1244633	5.2	8
tt1244666	7.5	3511
tt12447050	2.2	16
tt12449204	5.9	69
tt12450686	6.5	117
tt1245091	6.6	822
tt12451624	8.6	12
tt12452434	6.9	24
tt12452516	5.0	96
tt12452636	8.4	43
tt12452744	5.0	6
tt1245441	6.3	42
tt12454686	7.6	27
tt12454740	4.6	93
tt1245493	6.1	19
tt1245510	7.0	9
tt1245526	7.0	331377
tt1245528	6.4	737
tt1245539	6.2	205
tt1245656	6.2	843
tt12456584	8.7	7
tt1245664	6.4	30
tt1245679	4.1	32
tt1245710	5.5	97
tt1245719	6.3	201
tt1245731	4.9	66
tt1245755	4.0	6
tt12457712	3.3	113
tt1245773	4.8	294
tt12458186	7.8	6
tt12458252	7.5	326
tt12458382	6.5	39
tt12458720	4.9	238
tt12458854	7.3	21
tt1245891	6.3	1086
tt1245905	5.8	30
tt12464204	5.5	820
tt12464300	8.5	27
tt12465740	6.6	8
tt1246598	7.9	47
tt12466764	9.3	10
tt12467534	6.5	7
tt12470914	6.1	11
tt12471044	4.4	105
tt1247197	9.4	8
tt12472130	6.2	62
tt1247252	6.4	6
tt1247425	4.7	13
tt1247439	2.7	11
tt12474976	8.4	9
tt12475824	7.2	5
tt1247657	6.5	5894
tt12476674	4.4	240
tt1247692	6.6	19461
tt12478488	6.5	141
tt1248217	7.0	8
tt1248241	6.0	12
tt12483148	7.3	57
tt12484670	7.3	162
tt12487416	6.2	5
tt1248801	8.0	9
tt1248917	3.7	170
tt1248919	5.4	7
tt1248932	4.8	14
tt1248956	5.6	35
tt1248971	5.8	7607
tt12491408	5.4	58
tt12491994	1.6	1236
tt1249302	4.9	321
tt1249364	6.4	18
tt1249365	5.8	10
tt1249402	6.2	36
tt12496588	5.6	314
tt12498170	5.1	627
tt12502078	6.7	130
tt12502958	5.9	8
tt12504168	6.4	354
tt12504244	6.0	17
tt12506166	3.8	19
tt12506416	3.8	7
tt12508898	8.3	1461
tt1250896	7.9	23
tt12509372	8.5	9
tt1251006	8.6	9
tt12512886	5.2	115
tt1251357	6.4	594
tt12515958	6.6	2056
tt12516768	8.3	49
tt12519030	6.2	16801
tt1251921	8.1	12
tt12519802	3.2	3259
tt12522688	4.9	9
tt1252298	7.0	984
tt1252339	6.0	13
tt1252392	6.3	13
tt1252475	5.2	69
tt1252482	4.5	86
tt12524842	7.9	20
tt1252491	7.8	13
tt1252512	5.8	405
tt12525482	7.6	455
tt12525930	7.2	17
tt1252595	4.6	407
tt1252625	6.1	199
tt1252643	6.2	8
tt12526864	8.6	11
tt1252742	8.1	38
tt12530960	7.2	671
tt12531812	6.8	10
tt12531976	6.6	2359
tt12532368	6.3	2740
tt1253286	6.1	40
tt12532864	8.4	45
tt12533572	7.2	21
tt12533640	6.0	6
tt1253657	8.0	7
tt12536776	2.8	746
tt12537572	7.0	7
tt1253837	5.2	20
tt1253845	6.9	8
tt1253859	5.0	967
tt1253863	6.2	322713
tt12540024	8.3	6
tt12541086	5.8	9
tt12541454	6.1	16
tt12542006	6.3	7
tt12542218	7.0	7
tt1254284	7.2	62
tt12543718	5.0	92
tt12543820	7.1	8
tt12544314	8.4	11
tt12545598	6.2	13
tt12546408	8.8	6
tt1254655	7.4	11
tt1254703	8.0	7
tt12549836	6.4	50
tt12549978	8.0	104
tt1255243	3.7	23
tt12552710	7.1	26
tt12553494	7.5	13
tt12555040	8.0	71
tt12557978	5.6	890
tt1255865	6.1	12
tt1255951	5.9	11396
tt1255979	2.4	9
tt12560102	7.3	7
tt12560270	6.5	852
tt12560724	2.6	22
tt12561362	8.7	19
tt12561416	8.0	99
tt12562584	8.6	105
tt1256491	6.2	7
tt12566804	8.2	27
tt12567442	6.1	685
tt12568200	8.6	6
tt12569318	9.0	76
tt12570464	7.8	8
tt12571834	4.7	110
tt12572134	7.6	88
tt12573428	5.7	13
tt12574004	8.1	11
tt12574330	7.6	22
tt12575636	7.0	706
tt12576570	8.8	16
tt12578344	8.3	26
tt12578536	4.7	54
tt12579120	6.2	518
tt12579470	5.5	8095
tt12580116	6.8	14
tt12580734	3.3	133
tt12580982	5.8	13671
tt12581128	3.5	246
tt1258120	6.7	3651
tt1258146	7.3	29
tt1258153	4.7	206
tt1258156	6.9	93
tt1258240	8.0	70
tt1258726	7.7	158
tt12587540	4.2	14
tt12587578	7.8	170
tt1258758	4.8	74
tt1258785	6.3	126
tt12587914	5.3	8
tt12589044	5.5	41
tt12589090	7.1	14
tt1258910	7.2	35
tt1258911	7.1	882
tt12589502	8.5	314
tt12590324	6.6	8
tt12591568	7.0	6
tt12591668	5.8	494
tt1259199	6.4	450
tt12592664	4.2	806
tt12592824	7.2	366
tt12592846	7.3	33
tt1259299	7.5	1030
tt12593190	4.7	246
tt12593218	6.7	231
tt12593326	7.4	5
tt1259609	7.0	433
tt12598744	8.1	58
tt12598848	6.7	40
tt12599170	4.0	8
tt12599194	7.6	143
tt12599202	4.3	7
tt12599350	5.0	261
tt12600460	6.7	124
tt1260371	8.8	10
tt12604540	9.0	7
tt1260508	7.0	23
tt12605348	4.7	3061
tt1260574	3.3	44
tt1260649	8.2	252
tt12607356	9.0	12
tt1260906	6.3	42
tt1260915	5.3	210
tt1260940	5.9	27
tt12609922	5.4	9
tt1261045	4.6	458
tt1261050	6.8	215
tt1261065	4.9	387
tt12611178	9.0	28
tt12611330	8.0	11
tt12611414	9.6	15
tt12612114	7.3	9
tt12612250	9.1	10
tt12612308	5.6	10
tt1261390	4.8	151
tt12614214	7.3	23289
tt1261422	7.5	267
tt1261838	2.1	14
tt12618926	7.1	38289
tt1261910	6.1	202
tt12619284	5.8	7
tt1261945	4.5	86152
tt1261949	6.9	32
tt12621074	7.6	46
tt1262127	8.2	9
tt12621768	7.7	23
tt12621980	6.4	8
tt12623528	8.9	43
tt1262404	8.3	19
tt1262416	6.2	179585
tt12625100	5.7	42
tt1262835	7.5	14
tt12628660	7.4	8
tt12628934	7.2	8
tt12629140	4.0	6
tt12629752	4.6	32
tt1262984	6.6	148
tt12630014	5.0	68
tt1263018	3.1	348
tt12630610	5.2	5
tt12631244	4.5	13
tt12635964	9.6	7
tt1263655	7.0	10
tt12637438	8.0	12
tt1263750	6.0	27227
tt12637954	7.2	13
tt12638598	6.1	38
tt12639432	6.4	24
tt1264074	6.6	892
tt1264098	4.2	524
tt1264112	6.4	110
tt1264120	8.7	8
tt12642180	7.9	1683
tt12642334	6.2	69
tt12642796	8.1	683
tt12644616	6.6	22
tt1264469	8.7	491
tt12644782	7.4	11
tt1264880	7.6	62
tt1264974	6.7	24
tt1265000	7.9	11
tt12650366	7.0	6
tt12650984	7.8	13
tt12651104	8.8	141
tt1265160	5.8	8
tt1265163	8.2	21
tt12654672	8.0	345
tt1265589	7.2	376
tt1265616	5.6	26
tt1265621	3.1	2327
tt1265623	1.4	12
tt1265869	4.7	290
tt1265986	8.3	27
tt1265993	3.7	59
tt12660296	6.6	8
tt1266068	7.9	194
tt12661310	8.9	479
tt1266136	5.0	11
tt12663864	7.7	78
tt12665020	8.9	13
tt12669554	7.6	10
tt12669648	7.0	6
tt12669950	5.8	84
tt12670830	7.2	19
tt12671204	7.1	27
tt12671378	8.3	11
tt1267160	7.0	4550
tt1267179	6.4	144
tt1267314	6.0	315
tt1267388	8.9	53
tt1267428	6.2	189
tt12675320	7.6	27
tt12675632	2.8	13
tt12675790	6.7	177
tt12676328	3.9	11
tt12676912	7.5	233
tt12677210	3.1	140
tt12678146	5.3	1681
tt1267833	7.7	147
tt12679084	7.7	727
tt12681044	7.0	109
tt12682076	6.6	5826
tt1268241	7.9	44
tt1268294	3.7	270
tt1268312	5.2	19
tt12683224	4.0	73
tt12684344	5.6	32
tt12687448	7.6	428
tt1268799	6.2	73945
tt12688394	6.9	748
tt1268854	5.8	14
tt12688688	7.8	5157
tt1268981	4.9	423
tt12690910	6.5	89
tt12693830	8.0	24
tt1269391	4.0	30
tt12694208	9.4	17
tt12695436	4.3	25
tt1269660	8.0	132
tt1269701	6.0	20
tt1269716	5.5	17
tt12699780	8.9	37
tt12699914	7.2	24
tt12700358	2.8	250
tt12700436	5.6	9
tt12700910	6.5	6
tt1270107	8.1	23
tt1270183	7.0	29
tt12702440	7.8	453
tt1270617	6.1	53
tt1270631	6.1	310
tt1270685	5.6	172
tt12707010	8.0	6
tt1270710	7.3	87
tt12707104	5.8	24
tt1270771	4.9	1121
tt1270822	2.8	76
tt12708452	8.4	10
tt12708500	8.0	129
tt12710192	7.7	97
tt12712290	5.5	20
tt12713396	8.8	36
tt12714878	7.4	32
tt12715252	7.8	14
tt12716280	6.5	57
tt12716304	6.3	7
tt12717050	4.0	139
tt12717446	6.8	15
tt1272009	5.2	482
tt1272037	7.6	28
tt12721146	6.1	34
tt12723406	7.0	10
tt12724000	8.6	27
tt12724054	7.4	37
tt12724094	9.1	22
tt12725876	7.2	25
tt12728882	6.9	860
tt12731104	9.2	29
tt12731348	4.4	20
tt12731390	3.0	11
tt12731980	7.3	40408
tt1273282	7.7	8
tt1273286	8.4	15
tt12734800	5.4	4499
tt12735384	6.4	15
tt1273755	7.9	43
tt1273808	4.0	9
tt1273813	7.5	613
tt12738164	6.5	4202
tt12739166	7.8	15
tt12739886	6.7	9
tt12740306	7.9	314
tt12741494	6.7	425
tt12741934	6.1	16
tt12742536	5.4	21
tt1274270	6.6	11
tt1274277	8.8	37
tt1274286	5.7	9
tt1274307	6.2	9
tt12743636	6.7	618
tt1274400	8.3	23
tt12745644	5.9	1947
tt12745710	7.7	189
tt1274728	7.4	20
tt1274737	7.1	19
tt12747822	8.3	14
tt12748300	5.6	1662
tt12749392	8.4	2838
tt12749460	4.2	460
tt12752430	6.3	48
tt12752438	6.8	339
tt12752880	4.5	24
tt1275297	7.2	377
tt12753120	6.3	8279
tt12753274	6.8	6
tt12753564	8.0	26
tt12753698	7.1	3013
tt12753796	8.5	8
tt12754820	5.5	314
tt1275521	6.6	806
tt1275567	5.2	14
tt1275602	5.0	11
tt12756922	7.0	15
tt12758256	6.9	17
tt1275848	4.0	57
tt12759056	6.7	778
tt12759084	6.6	146
tt12759384	6.4	1274
tt12759400	7.4	9139
tt12759424	6.6	54
tt12759646	7.9	84
tt12759648	7.8	34
tt12762512	6.5	11844
tt12763774	5.9	201
tt12765598	5.6	37
tt12768944	6.4	222
tt12768962	4.3	10
tt12769178	6.1	86
tt1276949	7.8	16
tt1276974	6.1	129
tt12771058	6.6	57
tt12771950	5.3	8
tt12774510	8.5	11
tt12775478	6.0	6
tt12776286	7.4	13
tt1277675	7.7	25
tt1277710	7.5	16
tt12779208	6.6	856
tt1277979	3.1	453
tt1277983	5.1	19
tt1278023	9.4	19
tt1278033	7.6	13
tt1278077	5.7	51
tt1278090	7.6	27
tt1278103	6.5	33
tt1278159	4.9	45
tt1278186	5.1	255
tt12782066	5.3	107
tt12782356	6.3	110
tt1278340	6.3	71606
tt12788198	5.0	72
tt12788368	6.4	1086
tt12788488	6.4	20406
tt12788862	4.5	46
tt12788918	5.6	31
tt12788962	6.5	126
tt12789286	4.6	113
tt12789472	3.3	10
tt12789746	8.2	10
tt1279025	6.9	86
tt12790908	3.4	504
tt12791888	5.8	281
tt12792172	5.6	23
tt12792598	5.6	1161
tt12792796	8.5	7
tt12792804	8.5	8
tt1279327	7.5	36
tt12794086	5.3	39
tt12794548	6.2	54
tt12795100	6.8	316
tt12797044	7.0	14
tt12798264	9.0	82
tt12798342	3.6	33
tt12798548	6.5	98
tt12799544	6.4	12
tt1279966	6.5	237
tt12799876	5.1	56
tt1280009	6.5	142
tt1280032	5.8	21
tt12801954	6.6	13
tt12802546	6.5	387
tt12802708	5.1	133
tt12803790	4.2	8
tt1280524	5.2	71
tt1280525	8.1	10
tt1280552	7.1	38
tt12805676	5.9	487
tt12805704	4.6	844
tt12806068	7.0	76
tt1280629	5.6	547
tt1280657	8.4	23
tt1280688	7.7	19
tt12806982	4.9	57
tt12807538	4.9	192
tt1281107	7.0	29
tt12811280	6.4	8
tt1281256	7.8	615
tt1281336	7.6	16
tt1281396	7.7	24
tt12818350	7.7	15
tt12819608	5.4	5
tt12819656	8.7	9
tt1282017	7.3	11
tt1282024	6.7	790
tt1282036	4.1	226
tt1282052	6.9	3228
tt12820542	6.6	21
tt1282055	5.8	15
tt1282057	4.7	58
tt12821362	2.6	1445
tt1282200	8.4	18
tt1282259	7.5	12
tt1282264	6.3	15
tt12822926	7.2	2833
tt12825254	7.0	119
tt12825380	6.7	6
tt12825572	7.4	10
tt12825586	2.8	205
tt12825720	4.9	186
tt12826796	4.2	28
tt12827352	4.4	6
tt1282769	6.7	14
tt12829388	6.5	419
tt12829654	6.5	53
tt12830262	6.7	113
tt12831098	8.0	4709
tt1283294	3.8	162
tt12833254	6.4	13
tt12833328	7.7	17
tt12834178	8.5	88
tt1283523	5.8	9
tt12835240	6.4	69
tt1283530	6.0	11
tt12837368	6.3	18
tt12837390	8.4	7
tt12838728	6.6	22
tt1283876	5.5	45
tt1283887	5.3	3183
tt12839228	4.8	14
tt1283923	5.7	69
tt1284028	7.4	2231
tt12841428	6.3	60
tt12844586	5.0	4262
tt12844640	6.0	301
tt1284482	3.9	18
tt12844900	7.2	12
tt12845004	7.5	53
tt12845026	5.4	58
tt12845042	4.8	8
tt1284516	6.8	7
tt12845276	5.4	54
tt1284535	9.1	15
tt12845634	7.7	122
tt1284576	6.5	952
tt1284577	7.0	122
tt1284591	6.6	3440
tt1284603	7.3	500
tt12849496	4.3	106
tt1285046	6.3	27
tt12850716	9.2	9
tt1285075	4.3	214
tt1285100	5.6	16
tt1285130	7.1	3051
tt1285146	4.6	31
tt1285152	6.9	155
tt12852010	7.9	9
tt12854980	7.3	47
tt12855254	5.9	22
tt12855976	6.6	33
tt1285801	8.9	10
tt12859734	6.9	17
tt12860870	4.9	19
tt12861212	6.7	6474
tt1286142	2.6	2134
tt1286147	4.7	1948
tt12861762	8.6	21
tt1286177	3.8	90
tt12861884	5.1	11
tt12862254	3.6	9
tt1286498	3.2	13
tt1286509	4.6	11
tt1286647	7.9	16
tt12867086	8.8	32
tt1286784	6.7	3004
tt12867926	7.2	356
tt1286795	6.1	10
tt1286823	6.0	11
tt12868374	7.6	14
tt12868552	8.2	55
tt12872302	8.2	37
tt12872744	3.0	688
tt12872866	6.1	480
tt1287301	4.2	27
tt1287321	6.9	10
tt1287331	7.6	10
tt1287488	4.1	40
tt1287501	8.5	9
tt12878078	6.8	13
tt1287839	6.4	101
tt1287843	4.0	216
tt1287896	5.5	63
tt12879180	7.7	11
tt12879632	6.3	3956
tt12879646	6.2	235
tt12879674	6.4	24
tt12881166	8.8	188
tt12881340	5.7	87
tt12881560	5.2	50
tt12883212	3.8	83
tt12883470	4.5	145
tt1288367	5.4	1066
tt1288403	5.3	26906
tt1288419	6.9	203
tt1288424	8.7	14
tt12884374	6.6	292
tt1288561	8.5	28
tt1288600	8.2	11
tt1288613	8.7	9
tt1288637	4.8	2589
tt1288649	7.1	39
tt12886688	6.4	20
tt12887178	6.3	5447
tt12887664	5.9	20
tt12888462	8.1	67351
tt12888470	3.7	46
tt12890758	6.9	12
tt1289404	6.5	9
tt1289416	8.2	32
tt1289446	8.6	16
tt1289448	5.2	27
tt1289576	8.0	11
tt12897880	7.8	2571
tt1289804	4.9	55
tt1289805	4.6	206
tt1289835	6.6	20
tt1289847	6.5	57
tt1290021	4.4	10
tt1290082	6.2	595
tt12902248	4.8	29
tt1290409	6.4	23
tt1290487	8.9	11
tt1290732	6.3	263
tt12907812	7.2	7
tt12908110	6.0	41379
tt12908464	6.5	542
tt1291115	3.9	28
tt1291142	3.7	103
tt12913182	7.0	5
tt12913444	6.7	149
tt1291467	7.0	240
tt1291501	9.3	9
tt1291523	7.3	13
tt1291555	6.2	63
tt12915716	2.7	135342
tt1291575	6.9	25
tt12915816	7.0	9
tt1291667	8.7	11
tt12921110	6.3	10
tt12922236	8.1	1031
tt12922360	5.5	86
tt12924420	7.9	166
tt12928756	7.5	542
tt12928760	5.7	360
tt12928772	3.7	99
tt12929188	4.8	5
tt12930602	7.4	1803
tt1293086	8.4	10
tt1293093	5.2	204
tt12932972	6.7	29
tt12933568	5.8	65
tt12934318	2.7	25
tt12934986	8.5	15
tt12935000	6.4	222
tt1293581	8.2	54
tt1293609	4.2	20
tt1293779	6.4	55
tt12937954	7.7	65
tt1293842	6.6	7352
tt12938692	9.0	23
tt12939520	7.7	59
tt1294177	5.7	18
tt1294218	6.8	8
tt1294224	7.5	11
tt1294226	6.0	94180
tt12944044	6.6	8
tt12944236	7.1	65
tt12944764	6.9	74
tt1294601	7.5	17
tt1294659	5.2	842
tt1294712	3.9	379
tt1294716	7.3	69
tt1294731	1.9	266
tt12948832	7.0	10
tt1295003	5.8	121
tt12950236	8.0	55
tt1295062	7.1	54
tt1295083	5.8	135
tt1295084	7.5	26
tt1295342	7.0	63
tt12957262	8.1	43
tt1295816	7.3	26
tt12958872	6.5	29
tt12960534	5.2	128
tt1296277	7.0	58
tt1296337	7.4	695
tt12963502	6.5	1570
tt1296364	8.7	11
tt1296372	8.4	41
tt1296399	8.9	9
tt12965222	2.8	53
tt12965390	5.5	4261
tt12966966	6.9	23
tt1296881	5.2	689
tt1296893	7.0	756
tt12969134	4.8	39
tt12970142	5.8	49
tt1297280	6.8	93
tt1297281	5.3	6
tt1297282	5.1	11
tt12973010	3.3	795
tt1297310	7.4	8
tt12973192	7.3	114
tt1297374	5.1	220
tt12973746	7.4	12
tt1297441	7.6	220
tt12975442	8.4	24
tt12976090	9.0	9
tt12978302	7.6	35
tt1297928	5.6	121
tt12979412	5.7	322
tt12979652	8.0	69
tt12980062	8.5	29
tt12980468	3.6	271
tt12980798	7.8	63
tt12981538	7.2	4225
tt12981736	4.0	6
tt12984858	7.4	70
tt1298540	6.3	1004
tt12986372	6.9	7
tt1298648	6.8	1051
tt12986758	9.0	27
tt12987386	7.0	9
tt12987396	7.0	40
tt1298744	8.8	6
tt1298753	7.8	10
tt1298790	6.9	12
tt12987938	5.9	11
tt12988104	5.8	672
tt1298818	5.6	30
tt1298821	8.7	7
tt1298822	7.8	96
tt12990088	7.0	23
tt12991078	8.6	49
tt12992034	5.1	39
tt12993004	3.5	262
tt12993094	4.3	66
tt1299377	5.7	378
tt1299395	6.9	148
tt12995038	8.5	34
tt12996886	8.6	151
tt12997872	7.1	52
tt12998158	8.2	29
tt12998896	7.5	19
tt1300155	6.4	1805
tt1300162	8.3	6
tt1300164	7.2	33
tt1300296	6.9	23
tt1300349	4.4	92
tt13004720	3.9	11
tt13005440	8.9	23
tt13005714	7.3	1388
tt1300590	6.1	82
tt13006574	6.6	333
tt13009892	5.8	16
tt1301130	7.4	75
tt13011712	3.5	10
tt1301231	7.0	9
tt1301249	5.8	20
tt1301265	6.5	21
tt13013696	6.5	359
tt13015496	2.5	194
tt13016428	5.9	130
tt1301698	6.4	4369
tt1301717	7.0	12
tt13017760	6.5	12
tt13017934	4.5	1196
tt1301995	6.7	136
tt1302010	6.6	47
tt1302114	8.4	11
tt1302169	3.8	195
tt13021830	5.0	169
tt1302198	5.8	6
tt13024344	5.6	681
tt13024974	8.2	10540
tt13026762	8.9	509
tt13027292	7.5	150
tt13027752	5.8	21
tt1303007	6.0	7
tt13030424	8.0	63
tt1303215	6.1	189
tt1303218	5.1	64
tt1303230	5.3	1097
tt1303232	6.0	195
tt13033136	6.5	1152
tt1303417	7.1	18
tt1303738	8.9	9
tt1303740	9.4	10
tt1303788	5.8	68
tt1303813	7.6	24
tt1303846	6.2	321
tt1303889	7.2	1010
tt13039826	7.4	9
tt13044564	7.7	93
tt13044980	9.1	139
tt13045814	7.2	1579
tt1304595	5.6	13
tt13046366	6.0	6
tt13046648	7.2	10
tt13050400	4.8	785
tt1305053	6.7	18
tt1305067	8.5	84
tt13051122	4.2	24
tt13051364	4.2	656
tt13051784	7.2	15
tt1305354	8.0	48
tt13053744	7.3	77
tt1305554	9.1	14
tt1305591	5.4	24595
tt13055964	8.2	26
tt13056008	5.4	22559
tt13056052	7.1	18866
tt13056108	3.8	129
tt13056304	2.6	141
tt1305638	6.6	85
tt1305647	6.0	51
tt13057076	2.4	363
tt13057552	6.8	41
tt13057774	7.0	8
tt13057928	6.5	102
tt1305805	5.7	10
tt1305806	8.2	231308
tt1305836	6.8	31
tt1305846	6.2	8
tt1305877	6.8	44
tt1305895	8.4	48
tt13063478	8.3	20
tt13063852	8.1	857
tt13063952	8.1	19
tt13066182	7.1	15499
tt13066948	8.3	38
tt13067452	2.9	11
tt13067534	6.0	511
tt13068436	5.4	108
tt1306952	8.9	13
tt1307002	3.4	560
tt1307008	6.3	298
tt1307018	5.5	33
tt13070226	5.3	297
tt1307066	6.4	95
tt13070694	5.5	8
tt13071030	5.1	7
tt13071494	5.0	8
tt13072048	7.7	16
tt13072446	2.7	34
tt13072536	2.6	13
tt13073638	7.4	173
tt13074322	4.5	1512
tt1307453	7.5	81
tt13074716	5.9	127
tt1307475	4.2	7
tt13074850	7.3	50
tt13075648	4.6	9
tt13075730	4.1	2041
tt1307858	6.1	2086
tt1307953	8.0	11
tt1308026	6.4	19
tt13080400	7.4	50
tt1308085	7.2	42
tt13080916	7.7	151
tt1308134	5.1	13
tt1308165	5.9	594
tt1308439	6.6	83
tt13084912	5.8	291
tt13085516	7.5	47
tt13085526	4.6	179
tt1308650	3.3	867
tt1308670	4.5	20
tt1308674	7.5	11
tt1308744	7.4	90
tt1308747	8.5	33
tt1308752	7.8	17
tt13089270	7.9	1592
tt1308967	5.5	58
tt13090922	3.5	6
tt13091732	7.3	63
tt13091894	6.0	11
tt13092762	6.5	7
tt1309386	6.9	97
tt13093960	7.7	18
tt1309446	5.7	23
tt1309482	6.6	21
tt1309543	7.5	98
tt1309560	8.5	25
tt13095604	7.4	4641
tt1309567	7.5	100
tt1309595	8.8	6
tt1309602	7.9	1115
tt13096500	2.7	45
tt13097348	7.2	498
tt13097910	5.1	282
tt13098662	6.2	38
tt13099124	8.5	1042
tt13099604	9.0	31
tt13099990	5.7	125
tt13100042	4.5	48
tt13102800	6.9	41
tt13102912	7.3	29
tt13105350	7.4	8
tt1310554	6.0	11
tt1310557	5.6	16
tt13105942	8.0	42
tt1310944	4.2	514
tt13109788	5.8	19
tt1311081	7.8	16
tt1311356	7.5	513
tt13114406	9.0	6
tt13116810	9.6	6
tt13116846	6.2	23
tt13117230	4.5	753
tt13118286	7.4	6
tt1312134	8.2	14
tt1312139	7.2	46
tt1312162	7.7	12
tt1312230	3.3	220
tt1312234	8.6	26
tt1312241	7.9	105
tt1312254	5.7	2310
tt13130024	5.2	6609
tt13130370	6.0	450
tt1313046	7.0	12
tt1313047	6.2	680
tt13130610	7.0	6
tt1313068	8.0	34
tt13130838	4.8	615
tt1313113	5.8	6641
tt1313120	6.3	481
tt1313130	6.6	679
tt1313136	6.8	93
tt1313176	8.0	398
tt1313230	5.9	1859
tt1313243	6.7	52
tt1313255	5.9	30
tt13133234	7.1	9
tt13135554	6.0	24
tt13135756	2.8	78
tt13136142	7.8	66
tt13137322	5.3	13
tt13140122	6.8	98
tt13141604	2.7	170
tt1314170	4.2	956
tt1314171	6.5	21
tt13142324	6.2	4212
tt1314239	3.7	1732
tt13142400	4.1	38
tt13143332	7.2	112
tt1314360	7.4	19
tt13143988	7.2	5808
tt13144084	7.9	16
tt13144324	8.2	107
tt1314648	7.1	8
tt13146688	8.5	37
tt1314699	6.5	11
tt13147184	6.2	18
tt13148804	4.7	686
tt13150122	7.2	106
tt13150590	6.8	146
tt13151464	3.6	6
tt1315267	6.7	76
tt13153494	6.3	1735
tt13154112	7.4	111
tt13154296	8.0	51
tt1315572	5.2	164
tt13155822	7.2	72
tt1315590	3.0	13
tt13156334	2.3	296
tt13156822	8.7	8
tt1315981	7.5	120016
tt13161318	6.7	148
tt13161792	3.8	54
tt1316408	8.2	26
tt1316530	7.7	248
tt13167222	6.3	42
tt13168134	8.3	45
tt13168204	7.2	232
tt13168284	7.0	30
tt13169104	4.2	130
tt13169160	6.0	19
tt13169404	7.6	128
tt13171720	4.2	31
tt13174232	4.0	46
tt13174758	6.6	25
tt13176206	6.2	344
tt13176330	5.1	866
tt13179240	8.8	7
tt13179268	8.3	6
tt1318013	8.2	22
tt1318022	6.9	767
tt1318049	7.8	121
tt13181596	6.0	163
tt13181624	6.5	22
tt13182714	8.0	152
tt13183252	5.2	36
tt1318525	3.1	29
tt13186470	2.8	234
tt13186482	6.6	51148
tt13187698	9.1	9
tt1318872	7.0	13
tt1319031	7.7	11
tt13190432	6.6	278
tt13190872	4.4	19
tt13191004	4.7	246
tt1319164	7.7	58
tt1319211	7.1	75
tt13194658	6.7	185
tt13194708	7.5	93
tt13195414	7.4	15
tt1319553	7.8	219
tt1319632	6.4	8
tt1319637	4.5	6
tt13196560	5.7	209
tt1319691	5.7	13
tt1319692	6.3	25
tt1319702	6.2	84
tt1319707	4.7	27
tt1319709	5.9	396
tt1319726	7.7	2458
tt1319727	6.7	2884
tt13197940	8.0	10
tt13199096	6.0	27
tt13199546	6.7	150
tt13199752	5.0	75
tt1320063	7.8	23
tt13201004	5.8	7
tt1320102	5.2	15
tt1320104	7.8	194
tt13202854	6.2	12
tt1320308	8.7	27
tt13203534	7.1	154
tt13204690	7.0	7
tt13206854	7.2	43
tt13207468	6.1	13
tt13207576	6.9	54
tt13210838	8.0	158974
tt13212064	8.9	41
tt13212730	7.4	496
tt1321389	5.7	65
tt13216588	6.2	9
tt13217512	7.1	71
tt13218176	5.9	296
tt1321833	6.4	35
tt1321861	5.0	4529
tt1321872	8.1	61
tt13219198	6.6	8
tt1321964	2.3	26
tt13220544	9.6	6
tt1322095	8.1	590
tt1322116	5.1	32
tt13222004	6.2	46
tt1322259	5.9	21
tt13223070	8.9	110
tt1322322	7.7	33
tt1322336	6.7	40
tt13223622	7.7	51
tt1322393	3.9	776
tt13224490	6.5	631
tt13224766	4.6	24
tt1322501	4.0	29
tt1322628	7.1	15
tt1322770	6.5	12
tt1322779	7.2	29
